bin,DPPC,W,CHOL,Tail,Gli,Fosf,ZNPC,Lipid,DPPC_smooth,W_smooth,CHOL_smooth,Tail_smooth,Gli_smooth,Fosf_smooth,ZNPC_smooth,Lipid_smooth
-31.641554715718556,0.0003050191077175454,0.9586958520138538,0.0,0.0,0.0,7.124893341306487e-07,0.0,0.0003050191077175454,8.211556937336219e-05,0.9584270807045581,0.0,0.0,0.0,1.4249786682612974e-07,0.0,8.211556937336219e-05
-31.141554715718556,0.0010846936584941076,0.9551881202328831,0.0,0.0,0.0,0.0,0.0,0.0010846936584941076,0.0002989203925889035,0.958032885353196,0.0,0.0,0.0,1.4249786682612974e-07,0.0,0.0002989203925889035
-30.641554715718556,0.0031080328886323757,0.9525996677993761,0.0,0.0,0.0,1.4204141140320595e-05,0.0,0.0031080328886323757,0.0009198574278989775,0.9565692254569521,0.0,0.0,0.0,2.983326094890249e-06,0.0,0.0009198574278989775
-30.141554715718556,0.007494126439935283,0.9466511517984135,0.0,0.0,0.0,3.268321828542508e-05,0.0,0.007494126439935283,0.0024146746198933115,0.9542177151710834,0.0,0.0,0.0,9.519969751975265e-06,0.0,0.0024146746198933115
-29.641554715718556,0.014968523600120482,0.9396254370757979,0.0,0.0,7.124893341306487e-07,0.00011455600682560988,0.0,0.014968523600120482,0.005392079138979959,0.9505520457840649,0.0,0.0,1.4249786682612974e-07,3.243117111709724e-05,0.0,0.005392079138979959
-29.141554715718556,0.026362358073440215,0.9295286618954995,0.0,0.0,0.0,0.0003442336063268856,0.0,0.026362358073440215,0.010603546932124492,0.9447186077603942,0.0,0.0,1.4249786682612974e-07,0.00010113539451564823,0.0,0.010603546932124492
-28.641554715718556,0.04165988344876463,0.9146037446922041,0.0,0.0,2.137468002391946e-06,0.0009438778467829852,0.0,0.04165988344876463,0.018718584890178597,0.9366017326522582,0.0,0.0,5.699914673045189e-07,0.0002899109638722453,0.0,0.018718584890178597
-28.141554715718556,0.061839193327705565,0.896983759864501,0.0,0.0,2.5835092945505607e-05,0.00242776121832401,0.0,0.061839193327705565,0.030464816977993237,0.9254785510652832,0.0,0.0,5.73701005640564e-06,0.0007726223793089831,0.0,0.030464816977993237
-27.641554715718556,0.08779577440639945,0.877762168417902,0.0,0.0,4.909354087417894e-05,0.005929103242814376,0.0,0.08779577440639945,0.04652514657128607,0.9117007543891809,0.0,0.0,1.5555718231241428e-05,0.0019519063842147733,0.0,0.04652514657128607
-27.141554715718556,0.12161492601243554,0.8514713280410673,0.0,0.0,0.00017047262814916264,0.012564537860293623,0.0,0.12161492601243554,0.06785442705374908,0.8940699325822348,0.0,0.0,4.950774599424782e-05,0.0044419027549083764,0.0,0.06785442705374908
-26.641554715718556,0.1647175586543008,0.8227343467152697,0.0,1.9520394685875064e-06,0.0005125462161428508,0.0253958510103795,0.0,0.1647175586543008,0.09552546716992119,0.8727110695461887,0.0,3.904078937175013e-07,0.000152016989222818,0.0094522262357189,0.0,0.09552546716992119
-26.141554715718556,0.21751001934391975,0.7901213248846654,0.0,2.602719291450009e-06,0.0012953473232721136,0.04645595257740649,0.0,0.21751001934391975,0.13069549434895222,0.847814585584681,0.0,9.109517520075031e-07,0.0004106589602767623,0.0185546411818436,0.0,0.13069549434895222
-25.641554715718556,0.28078522724975347,0.7539919278312707,0.0,1.2362916634387542e-05,0.00319443036966389,0.07644809416162167,0.0,0.28078522724975347,0.1744847011333618,0.819216219178035,0.0,3.3835350788850112e-06,0.0010443780156204393,0.033358707770503135,0.0,0.1744847011333618
-25.141554715718556,0.3549651728219631,0.714712019501013,0.0,4.234094722736026e-05,0.007118438395623317,0.11575870939352245,0.0,0.3549651728219631,0.22791858081647454,0.7866061893946572,0.0,1.1851724524357063e-05,0.0024582469865702668,0.05532462900064474,0.0,0.22791858081647454
-24.641554715718556,0.4374409427183069,0.6745379776513168,0.0,0.00010931421024090036,0.01438621795465715,0.16320783042281742,0.0,0.4374409427183069,0.29108378415764885,0.7512195193167072,0.0,3.371456657253714e-05,0.005301396051871864,0.08545328751314951,0.0,0.29108378415764885
-24.141554715718556,0.5276616849869902,0.6319945738292172,0.0,0.0002824885606049212,0.02642078376230248,0.21628238776574138,0.0,0.5276616849869902,0.3636726094241867,0.7130715647394966,0.0,8.982187079980388e-05,0.01048304356110379,0.12363059486422187,0.0,0.3636726094241867
-23.641554715718556,0.6196214638292593,0.5871116656356967,0.0,0.0006085259106003325,0.044545228344158916,0.26915549898738905,0.0,0.6196214638292593,0.44409489832125465,0.672469632889703,0.0,0.0002110065090615804,0.019133019765281152,0.1681705041462184,0.0,0.44409489832125465
-23.141554715718556,0.7111085500666302,0.5457052892665237,0.0,0.0014420935224284954,0.06986704609400864,0.3180359317103696,0.0,0.7111085500666302,0.53015956288463,0.6308123051767535,0.0,0.000496952630220402,0.032467542910150096,0.21648807165596798,0.0,0.53015956288463
-22.641554715718556,0.7975961797661443,0.5031936426769836,0.0,0.002979883737559076,0.10278765637363171,0.3566808577164972,0.0,0.7975961797661443,0.6186857642734662,0.5885086298119477,0.0,0.001084461188286745,0.05160138650575178,0.26467250132056297,0.0,0.6186857642734662
-22.141554715718556,0.8767067697341863,0.4613958607111907,0.0,0.00598616479540773,0.14385098983931205,0.3812538724452138,0.0,0.8767067697341863,0.7065389296766421,0.5458802064239223,0.0,0.0022598313053201107,0.07749434088268277,0.3082817097250422,0.0,0.7065389296766421
-21.641554715718556,0.949484001687762,0.4211693866388367,0.0,0.011210706886877248,0.19187091599582815,0.3883501988214375,0.0,0.949484001687762,0.7909033930167964,0.5037151689858462,0.0,0.004445474970574576,0.1105843673293879,0.34269527193618143,0.0,0.7909033930167964
-21.141554715718556,1.007650021496363,0.3813111656239995,0.0,0.020198644740114888,0.2418149967309742,0.37561704864537876,0.0,1.007650021496363,0.8685091045502171,0.46255506898350685,0.0,0.008363498736477487,0.15003832100675096,0.3639875818677794,0.0,0.8685091045502171
-20.641554715718556,1.061904330287859,0.34302778563910813,0.0,0.03456101089523161,0.29316493699163326,0.35118614176859875,0.0,1.061904330287859,0.938668260594463,0.4220195682580237,0.0,0.014987282211038112,0.1946978991862759,0.3706176238794252,0.0,0.938668260594463
-20.141554715718556,1.1023484376517994,0.3047535403411407,0.0,0.05549747979573128,0.33909594828102163,0.31257128865863115,0.0,1.1023484376517994,0.9996187121715939,0.38233154779085515,0.0,0.02549080142267255,0.24195955756775386,0.361795710067852,0.0,0.9996187121715939
-19.641554715718556,1.1325206008289237,0.26715341396292974,0.0,0.08522836197474125,0.37521443475692723,0.26833429409156695,0.0,1.1325206008289237,1.0507814783905414,0.34348305844120297,0.0,0.04133924085853925,0.2882322465512769,0.3392117943971226,0.0,1.0507814783905414
-19.141554715718556,1.1556863554319219,0.23220855400779083,0.0,0.12540414764786062,0.40015881178720375,0.22046991304649366,0.0,1.1556863554319219,1.0920219491393734,0.30569089191499377,0.0,0.06417792901073593,0.32988982570955205,0.30563573724213383,0.0,1.0920219491393734
-18.641554715718556,1.1647137533963727,0.19724230446408422,0.0,0.1764944603250074,0.40843354701784607,0.17369780913558205,0.0,1.1647137533963727,1.1234346955193755,0.26887711968301076,0.0,0.09543709212771442,0.3632135357669264,0.26525188934017446,0.0,1.1234346955193755
-18.141554715718556,1.1672834249703623,0.16546296842068078,0.0,0.23740408869148963,0.40248848422522326,0.13230444183526474,0.0,1.1672834249703623,1.144510514455876,0.2333641562393253,0.0,0.13600570768696602,0.3850782452136444,0.22147554935350772,0.0,1.144510514455876
-17.641554715718556,1.1554360115251,0.13583217023601674,0.0,0.3045994559634899,0.37993660598397544,0.09729556073021717,0.0,1.1554360115251,1.1551280292305361,0.19957988221830048,0.0,0.18582610292051777,0.3932463767542352,0.17842040376782492,0.0,1.1551280292305361
-17.141554715718556,1.1371757224145156,0.10993251479993604,0.0,0.38017847500528673,0.34411212249243645,0.06922652919112607,0.0,1.1371757224145156,1.1560590535476545,0.16813570238570172,0.0,0.24481612552662685,0.387025914301337,0.13859885078773676,0.0,1.1560590535476545
-16.641554715718556,1.110770486489924,0.08673849743166316,0.0,0.45709935188827117,0.3020854846664226,0.0461250781569136,0.0,1.110770486489924,1.1470758797592548,0.1390416910704762,0.0,0.31115516637470897,0.36741124887718074,0.10372988380982073,0.0,1.1470758797592548
-16.141554715718556,1.078578562332358,0.06811235040913714,0.0,0.5329554788447908,0.25317875945336016,0.0302998618610841,0.0,1.078578562332358,1.1298488415464518,0.11321570025948677,0.0,0.38244737007866564,0.33636029136428364,0.07505029435492114,0.0,1.1298488415464518
-15.641554715718556,1.0459799461157113,0.05199106465512229,0.0,0.6060703902714732,0.20438024866452414,0.01932754728228164,0.0,1.0459799461157113,1.105588145775522,0.09052131950637507,0.0,0.45618063039466233,0.29673864425214375,0.05245491544432451,0.0,1.105588145775522
