frames_z,transf_z_angle_deg,angles_2
11158,82.4729503298687,85.49171739178719
11159,84.99711383126949,78.05720942377027
11160,81.91617698983146,84.73650671549517
11161,89.00150619113603,77.27432691312188
11162,81.31740280479991,86.89821937156736
11163,77.94407696080461,86.66749701333215
11164,78.52103382373377,87.19916021371829
11165,78.20957900056531,86.50734920572519
11166,73.13891857112485,89.64330747504671
11167,76.64551020967814,86.94066673004339
11168,72.19837239385942,82.49927275057956
11169,75.95285996745908,82.02871914790454
11170,78.4872306131558,83.86751049678931
11171,67.7669350731123,83.97002540468043
11172,73.51295033129331,89.7898320999733
11173,46.74970096036913,84.41234377277493
11174,37.90866368273716,85.53422472969052
11175,50.50381988137436,80.3280725735473
11176,29.62336977882928,77.15293930257901
11177,30.922663726667547,85.93875564192697
11178,87.74249751670791,86.75261168186826
11179,89.57944094278695,83.1452737635284
11180,87.34338561676923,86.25689547318184
11181,85.43106160606645,85.4209253899487
11182,78.62978574157837,84.37153571910187
11183,84.29361356004058,85.29112948758083
11184,84.06090129444335,89.32403603526787
11185,81.3040040764993,88.69982199211042
11186,78.82803731224664,87.10652560647922
11187,79.75390080795208,89.79802978072684
11188,79.37867290832105,79.02194386447663
11189,89.41764770069739,85.11978066413032
11190,86.59510068236658,84.43922859849434
11191,88.83312118537185,89.24889678839767
11192,73.98000497768076,84.35351547308393
11193,71.5535705615823,84.33172519324935
11194,75.76593268865042,89.46436470780542
11195,88.00745877284429,88.0840286578934
11196,73.60366310923612,88.03622451361868
11197,75.89884127170183,87.56719962947999
11198,89.83254391351339,79.2761470955085
11199,79.62458659769457,85.22142470227334
11200,84.33499793122739,86.845688451651
11201,88.500772555715,85.62421426205336
11202,73.1987137383172,82.77018831648694
11203,75.62620737802028,85.9172353119458
11204,85.74998774960916,88.54109484506789
11205,85.4282746770704,75.46403614940807
11206,81.23488323527336,80.97298706038666
11207,66.21040333072486,71.10693407939941
11208,62.25827641919818,58.41007851845778
11209,61.306491307093005,65.27785990950599
11210,70.59471976233026,74.7814783051175
11211,78.90478336433877,72.15541470890213
11212,81.62467035807626,75.20145938347326
11213,74.8378227671655,76.51600178272682
11214,83.67602645747894,76.92367261439759
11215,82.24746832631384,83.9088830334519
11216,81.67013353602691,89.16716271850039
11217,88.73907151088224,81.74952193735629
11218,82.5494375900846,85.9807153210171
11219,77.82641230673536,84.87602739798328
11220,70.43577129189185,86.3002364743309
11221,69.93255954602448,74.73796631418645
11222,73.94566271589412,83.80502056577495
11223,63.74014357089681,81.46730682301506
11224,65.10609770341108,78.9436136299565
11225,60.5485731664272,78.5282620533396
11226,59.9024243202478,84.33690987519182
11227,66.52265734328668,88.08045382633323
11228,68.4279815952411,80.54450542872976
11229,62.88480754889338,87.07497364998193
11230,71.27188242078415,87.83816059662277
11231,63.19113844429312,81.41934153319943
11232,64.5343174491006,87.71919835683747
11233,70.59382112184738,89.4475584297536
11234,56.16314817858583,85.17942373235707
11235,62.98133483965079,75.91417116271626
11236,75.45714382438506,77.03100063289429
11237,66.67461108604999,89.72360593173927
11238,67.14693913323534,83.56851621401873
11239,61.6320537176208,80.4430932134937
11240,55.69512229766791,87.891130493497
11241,72.98931590280671,88.66419814616928
11242,81.48437324538037,89.69478133477034
11243,76.15162434636187,89.51701447484584
11244,82.34999402222427,89.295283173767
11245,86.25158759398987,85.17658813233471
11246,77.3280645326448,82.30824289102989
11247,79.75987353217796,86.27779964234722
11248,86.26843234621758,89.38948410102701
11249,79.84145164403616,85.36395936611329
11250,80.59395732028479,87.03914495699641
11251,82.99122586643503,71.60068408955311
11252,76.14081442623542,84.04194134054306
11253,74.80790917509754,86.08919335893523
11254,78.54413628290945,87.40025712331934
11255,79.76213814630249,86.30613295167183
11256,83.95970499247505,87.77353078160394
11257,79.89125666157733,87.50328484421526
11258,82.6854812133998,85.26040236989492
11259,83.26061234673506,82.21523531167088
11260,75.49905134531879,82.1242756606367
11261,81.99326133296447,82.321247415458
11262,76.06687243285396,87.04586349917115
11263,80.92295566431004,89.2692966939503
11264,83.46763955937841,88.07405246938339
11265,74.38106762601251,85.77544805774217
11266,76.7478969471398,83.58774217104552
11267,86.04449987615475,89.85083342255862
11268,82.75630197342186,85.38133008914978
11269,81.17651415476993,72.33212882835325
11270,82.4801296901757,71.79612601929763
11271,88.56101238428109,88.705744857206
11272,86.6268677460085,88.12989621407172
11273,83.30653221389726,76.70768552220015
11274,77.65776648563309,78.69431906902659
11275,83.29059627566532,89.31201426417131
11276,82.06991769122139,74.77620658783495
11277,89.25541248582847,88.1064096808488
11278,71.48417296873663,87.76109637417635
11279,85.64571940284475,76.16282421456874
11280,77.84131495638927,83.46514489704437
11281,85.04717976883802,87.79114622627465
11282,67.55565316400353,74.56469055398306
11283,75.59609396494787,87.23162465700526
11284,72.33783699964538,87.3623541740657
11285,73.95730306445158,85.48789430750777
11286,60.71524135340658,89.15639201174628
11287,85.29172022929058,88.0440693059425
11288,78.24285318337496,82.49534678528302
11289,76.2344357520037,73.8065863328351
11290,85.77282496921747,76.31170494170793
11291,87.755480187574,86.25892238444276
11292,84.50120375577418,79.49504805120289
11293,87.2649462051865,86.24450503111522
11294,84.65320724978532,86.91999388811573
11295,83.91898094065479,84.87838769161829
11296,86.0322239088986,84.44937726731287
11297,88.25460804542736,83.98245454060371
11298,84.13004542929299,82.65237776102755
11299,85.09569188806697,84.18855134064086
11300,88.83884474296508,77.93155165841306
11301,78.08995368005698,80.51746857007669
11302,84.16430057952769,82.7400468122926
11303,85.31630637920117,78.6125898988226
11304,82.7183958374583,88.93774644056641
11305,72.85166957654901,87.08980264309083
11306,83.21993960543837,83.15570190408219
11307,80.35045308632306,76.81978873153145
11308,77.25826280692203,79.35112816604084
11309,77.78536782184744,83.500208875472
11310,78.44649340675667,76.9597704531269
11311,78.87343506035178,78.95742589929479
11312,82.19183562751468,82.9262902030896
11313,84.88857025192446,89.22914411340288
11314,76.89739577681215,86.98451090543315
11315,87.65582327986922,84.7891336025046
11316,81.96058768288145,82.53854423572726
11317,86.52529794888233,77.92761670402447
11318,87.66653870219069,85.68976441058052
11319,81.07562257283615,86.70013893146124
11320,72.04063236610469,83.11260899636893
11321,75.26821338588735,84.78884640132034
11322,86.5743832919561,87.2677963153075
11323,81.06493799230265,87.82402542552302
11324,79.52731561707901,83.40682164965065
11325,78.31117628117234,87.91516793741684
11326,85.08208831429856,85.92504963136066
11327,85.80476107756117,84.63220511956791
11328,88.50708131157182,89.51057326781768
11329,88.60392534504743,83.35706256028264
11330,85.4997947143798,75.2461767220933
11331,82.12977074730964,79.74501651737603
11332,81.2070386017828,83.68289734085798
11333,80.58663359094571,89.86091586756197
11334,82.03882134581268,83.84653750132965
11335,84.86953166503856,84.46409771642821
11336,86.86956093745464,76.29782144751843
11337,83.86898713441421,82.01132928747431
11338,82.70192967306062,83.55131855820235
11339,75.48085738176638,84.92750357208942
11340,76.72685384666443,89.3640435028359
11341,85.4294828725451,73.05759266810544
11342,85.09882766847679,72.03520779890117
11343,84.01322890225092,83.1007970312264
11344,86.82056955899061,79.35375955276676
11345,78.93952424596174,75.46518275477484
11346,77.45853527200404,77.78885129562345
11347,75.35124613648816,86.01092856344539
11348,86.28030680609896,76.29822920281588
11349,86.5220663223288,69.26103504439348
11350,87.81832595272174,86.22935245737679
11351,79.54186819752015,87.29731842845904
11352,84.74045213783818,88.02713670749353
11353,77.34747991187953,83.01951908326983
11354,81.21569456136213,86.99547803080469
11355,78.11534021894443,88.54723481920546
11356,83.19523590478614,80.88440750680861
11357,90.0,77.54199862759761
11358,86.97793896703995,71.18772727436962
11359,86.73768238847822,71.48538487282731
11360,71.27435454745357,77.80279433656243
11361,84.17614126803555,89.19272742685152
11362,86.1466746219866,69.41964461560066
11363,88.33772833198246,89.09804010920756
11364,79.87720432531997,83.58791571900024
11365,89.91642257221821,86.52060680141452
11366,84.63832898987266,86.31673188245622
11367,83.9520350970376,85.28259662191154
11368,79.79055501614134,76.61923027335753
11369,79.53642294004362,73.13248437784138
11370,76.82027539910281,77.00191605886398
11371,87.68099493942681,72.51256701464513
11372,81.33120845031749,72.44760549268811
11373,87.1667880069326,76.64628683303042
11374,86.25499072780859,75.59128637085031
11375,69.22316131191253,78.7784351255456
11376,60.1568619096276,73.61358283670289
11377,77.85231751335363,83.83292187133567
11378,87.13238322498908,81.70527489758899
11379,81.97339104352764,84.19263971574485
11380,89.361781456185,74.13196306172556
11381,76.1314771764728,77.84920762563938
11382,82.08799550768414,74.88732188790048
11383,86.28480082910336,80.08704775270056
11384,76.65453949075346,83.98729862864458
11385,80.45111900231595,60.58133280723963
11386,78.40788734310219,71.48246583341216
11387,80.06715445058988,64.40957629832172
11388,81.61250280698988,67.87256583668272
11389,80.50303128516433,76.00164154721466
11390,73.02691912839053,74.97605235623935
11391,70.23103550950529,87.8303299541368
11392,81.32855823243598,85.2311667560619
11393,74.18071943005492,76.79153952967667
11394,73.44144148410645,83.84663153130282
11395,78.01637999610834,88.41888545479762
11396,74.96431152884655,80.34391547965554
11397,77.40045805852556,79.44167862816887
11398,84.64906001398163,72.89575713239083
11399,84.66342799522793,79.75778783112047
11400,79.53267994536289,85.293616810419
11401,83.81060856636928,85.50117652711901
11402,77.05346507037079,80.86359284796721
11403,82.01210600472099,75.96824586443212
11404,72.30650315219115,81.02121062635622
11405,86.15154704300205,67.3589393409328
11406,87.17895907268262,77.34869768763555
11407,88.41554473622735,77.59060680118237
11408,88.00524494853138,67.92466105931399
11409,83.42684926548402,78.19407132013994
11410,88.10048684553118,75.2024448817803
11411,81.16350558274249,74.20150491182221
11412,82.91948725925506,66.06488037079984
11413,89.58606562822168,84.7479051685734
11414,86.33676560347175,78.89236996983087
11415,82.29213600857442,77.58227469177554
11416,85.4384619404528,75.08296552443873
11417,74.26146917245268,87.30434766144417
11418,89.17834672007164,81.44653109565377
11419,77.12279233896315,86.46725366236909
11420,89.26039790071222,87.89710518119676
11421,79.74097025693901,84.27495017013788
11422,83.05114111633517,89.4207427596123
11423,83.08213925890844,88.71618498882263
11424,89.32003848778913,88.09169853539541
11425,86.808493644323,74.71605647566187
11426,87.0845342014913,82.10270424058044
11427,78.89167645880629,89.06624704833258
11428,87.09392944673564,88.50659296688379
11429,83.72755661959074,84.61499759551718
11430,89.41955901319119,71.63431061602235
11431,83.21517566278258,84.83270822112195
11432,85.88512946682498,82.13322729324952
11433,87.39130456902986,80.69177137789363
11434,88.26376814273995,72.45748399431042
11435,74.81083022701509,89.52628742015352
11436,82.79949947997942,88.10503905201685
11437,81.5784383669482,88.48610420195648
11438,81.67979376358413,85.7587111284413
11439,85.08094306553598,86.24330674716316
11440,75.14207931281335,86.2830011162151
11441,76.18577761203815,85.265172476438
11442,86.38728119820135,79.20996933942638
11443,75.74834145807102,79.55467643970958
11444,85.53426867958329,80.93094231636002
11445,86.21915945654078,70.04511777375954
11446,75.100839825816,81.92787762499536
11447,89.83394328666753,88.27848347956332
11448,83.85883666488002,84.4677419595377
11449,82.67157154495047,86.36760902061647
11450,77.64581031466471,79.41004268994203
11451,79.50944057439682,76.81392939949345
11452,73.62741116476107,82.66278005965748
11453,77.07494071188216,81.69010314122339
11454,83.81734977694096,85.17705766293422
11455,69.97470677243246,89.8971585868585
11456,81.59430963599888,86.86861837397626
11457,80.30997889562393,81.46007377970797
11458,75.56570108350957,87.76437950201039
11459,77.79185714715321,85.60174583823962
11460,58.3450883392996,86.78131021549976
11461,82.6827876008297,79.22071258934969
11462,74.15330193027725,78.9307933341236
11463,73.76290677813432,69.31138927350155
11464,69.45645798502073,73.89501416937172
11465,71.99542096608518,77.33342553842625
11466,72.1526211863406,82.03547453554015
11467,85.42254700872525,76.39946776513456
11468,86.06958401024595,80.19119980454391
11469,89.08815065185334,77.93953488959002
11470,87.42446726188155,75.8519648830266
11471,73.60140265683859,82.3346133602386
11472,77.99107893233916,75.96167632771424
11473,88.90922323776987,87.43685135292189
11474,89.75035382071441,85.50009701861467
11475,82.78859306802302,77.43073323691328
11476,81.95604754233933,82.65312583249923
11477,83.3632678833982,83.09176822564628
11478,85.11462435496611,81.49696363206945
11479,88.84769325407522,80.5436295080094
11480,86.69834964201831,78.26183218688999
11481,85.7248982888917,75.33155246894835
11482,88.30800736172036,85.20879049756202
11483,88.16369393060853,76.77063333168809
11484,87.48985638669843,85.40997314424705
11485,84.1433479295518,82.59454517336324
11486,87.20702689041417,80.27017331001261
11487,86.2793821839034,89.26943453624062
11488,83.33442746535904,86.95294819494536
11489,89.91646294291759,89.20749952401489
11490,89.1524852580818,84.48480917359421
11491,89.66575550116352,88.6650618660655
11492,84.32100337068566,85.65245478639338
11493,88.66975154200378,87.54956963338758
11494,87.83648686161526,81.65278126187441
11495,75.61666646680966,89.22469709537444
11496,88.35695448807132,86.14537340205301
11497,86.43548469430691,72.45784932378349
11498,83.64258547693828,89.7744374892965
11499,85.0719477230257,88.92264823693264
11500,88.83912698091218,79.87481669318875
11501,83.11025046940593,88.25721458350806
11502,87.68283521676956,87.74242939877925
11503,85.95419611580265,89.02126281266447
11504,74.49534563095229,88.38304010963614
11505,79.6426885005507,88.14552553871204
11506,79.5594473159955,88.49935359035904
11507,84.83639637358515,88.91835608863941
11508,87.70391234969816,87.81709630891682
11509,88.15535125125365,87.5122453498761
11510,89.58666498414368,85.07832137972483
11511,83.47350499693198,89.39649386933011
11512,89.57595921722198,87.87196041833961
11513,81.21732393205725,85.44632595543567
11514,89.25248983674528,75.90719426985491
11515,85.90723828387051,71.76925295319782
11516,76.28549324118634,78.27784792122371
11517,82.23732006998925,75.01831707059688
11518,83.50982536706394,81.56022780263729
11519,84.33088493711118,77.96258574746346
11520,88.02126855104848,75.92147440142863
11521,87.67803373063268,83.20824330661091
11522,87.27538193109032,89.16782472976125
11523,89.49966285174085,81.09570610838082
11524,78.86165160742704,89.3860977880778
11525,85.14936942747202,83.95656057950026
11526,88.40664558178204,89.83729297591668
11527,86.870462317339,80.9812064491661
11528,89.9164639242034,86.43477529841587
11529,87.25391566960236,87.36667157823757
11530,79.20343144838743,83.84741382568573
11531,85.77246158842092,88.11117996473918
11532,84.35255283226851,86.70010044783888
11533,89.66692980213006,86.00994391079561
11534,87.89095092668478,79.059011155964
11535,83.15852844052336,87.47459739712102
11536,79.83589832105521,75.35411427060653
11537,84.26005493015532,82.28137882066527
11538,86.18497737346365,83.46733840111946
11539,83.10517425392763,72.95149676736654
11540,89.66313504237618,77.67201685461856
11541,86.81016504321504,78.88365606158015
11542,88.40288517326485,79.05830244754819
11543,87.62131735742226,66.45936816097645
11544,81.04030462708069,84.77868153807695
11545,79.2761467106102,73.46077127151777
11546,85.04961662276105,83.28209811582919
11547,77.9284935182214,71.6666731987415
11548,78.51295980279232,86.73454932321349
11549,77.39378478045275,79.89142468841227
11550,72.74947941303027,77.5665862429201
11551,86.16478796572952,78.05640482758268
11552,81.58974934048112,79.51374344645424
11553,89.08713396992447,85.5692898227389
11554,86.7635877391473,85.115989387542
11555,89.1741309082882,81.16772570011987
11556,80.58036785636625,88.59679277533877
11557,88.9926690679243,74.05632918646627
11558,86.99762099304606,88.63510487963393
11559,74.51614596177531,80.65926212780641
11560,83.40332951462402,89.06317657593924
11561,86.47168068435828,85.15958542205132
11562,83.4227511686566,89.71871620543911
11563,84.23792525535907,82.23966164438754
11564,85.40329753508168,85.54700042776871
11565,83.2714408897154,89.67667068226618
11566,85.58817356147244,89.91070619944065
11567,88.45965304371282,88.001959815931
11568,83.56312673153339,84.39356642595024
11569,77.4680520375318,87.07806491865112
11570,80.44176025626663,87.52999355612276
11571,82.07986687124213,88.70593700529012
11572,81.68488161965197,89.24687813349658
11573,89.83562909180247,82.85705617908144
11574,88.47414475298329,85.7370193571714
11575,88.8405200504173,85.770371370096
11576,88.83272462553687,84.06062604766252
11577,81.52133291531113,78.00738539557034
11578,85.61223056362435,84.68376047504496
11579,83.3453102019676,87.05875631804297
11580,81.95202844716063,83.70507124558165
11581,82.35798692538548,86.4979264864303
11582,75.39864469699229,84.32985739223612
11583,87.60353563984067,88.55837574338429
11584,87.49061825565235,88.46794378418315
11585,88.92219112865995,84.59507747281107
11586,82.10748072332925,81.24488320051806
11587,87.18389588868129,86.98789418059393
11588,84.17454095551015,73.63026992982532
11589,86.11419164339931,88.86874087964893
11590,86.58502581762043,83.65276311772506
11591,89.83377663829552,88.36163547866799
11592,88.26342371975572,81.01452296941072
11593,85.16860293076793,83.64138329660706
11594,88.90149667115298,86.36862620035112
11595,87.31155518505045,83.82245454566436
11596,86.28618546219018,73.07838522265823
11597,66.91646411324558,75.43253921796456
11598,83.91024041002387,78.33717661955487
11599,83.61326343007113,82.66102397864776
11600,82.3069832865053,88.09241930649692
11601,83.90608817427247,74.85119627225707
11602,87.58902281075731,74.29110151136655
11603,83.42163882165215,81.5992958485621
11604,87.5620077846789,73.1281484511429
11605,87.00638794163632,73.97979627478742
11606,89.17113570305403,81.58493211544611
11607,88.42126221047648,75.07549940043867
11608,77.20094683881803,77.53017787173228
11609,88.32980756277763,76.87839275600228
11610,87.06698869292808,83.13063769360218
11611,82.04433440884627,84.5806098141822
11612,84.49995667563303,69.42207227597643
11613,81.91277267914182,69.43899004514437
11614,86.91319653014047,82.0941587956282
11615,84.88880889786891,86.24169947831439
11616,87.98475112476758,84.45895791015279
11617,78.29295384080842,82.17242051914036
11618,83.7192137717952,84.13237950937382
11619,83.72705579639798,79.00527319914029
11620,73.85294511696497,81.45513195583932
11621,76.64287781814194,87.56764741038413
11622,78.14338112905418,79.76774424033886
11623,78.28005334101748,76.97547982907807
11624,77.92758930958715,88.9841988325022
11625,77.83386189533405,87.67749863923981
11626,75.43628983865284,86.91324827541533
11627,77.32148676886894,87.13667047239912
11628,86.67068537322031,87.67927295660309
11629,89.33635995153239,82.71802851930268
11630,77.05346085326408,84.28961583379174
11631,82.0230089115843,75.5698146175757
11632,81.32961156229192,72.9275284791025
11633,85.66815845831412,73.3779272872759
11634,88.31814748852601,77.47778021439167
11635,84.45835165325018,70.1047967953381
11636,88.99695221313947,80.19610814785824
11637,84.58313214886915,73.87545582576446
11638,81.0261147017627,69.14173028033001
11639,80.36884995155856,83.88045161861069
11640,84.28557039188941,77.7484269985295
11641,74.7671129622045,66.47043871931623
11642,85.17166964793364,80.42731469455975
11643,89.32708767387335,81.78565026684596
11644,77.71182285572658,75.92949387553367
11645,82.04641186692751,73.28696242688227
11646,88.09455507585847,74.22716196647328
11647,78.12924747579449,85.83053997581021
11648,77.46063504770756,89.11383278897515
11649,71.42179531826812,77.91614240666505
11650,74.08606317217405,89.1101585596965
11651,87.76485800098523,84.55150235536122
11652,82.10968553230661,70.94631797270272
11653,84.9371170568815,81.77842831505986
11654,84.47251160901428,87.70831325637253
11655,83.37445664378943,81.38911653530091
11656,89.83328857877575,84.00037852408518
11657,79.98801438706629,89.05924644846773
11658,79.3452431509422,88.33342392255472
11659,81.37188348746503,86.41163628846758
11660,81.71610325810137,87.13193635378065
11661,76.33734406122535,84.97354012839732
11662,76.7752145866142,88.18848956372955
11663,77.23300789128267,85.6176616302651
11664,79.54271402971834,88.79226705919933
11665,79.65066995489887,79.98347296386187
11666,78.10886307433424,84.672462022758
11667,55.299637908688815,87.97489558844775
11668,72.79312187240188,87.06746322505903
11669,71.17392407583712,87.56160321017178
11670,76.94732808666416,87.92808378407288
11671,82.03463519751944,87.61652065482052
11672,81.17362799417782,82.20176734661867
11673,79.0797805523722,81.53398545298786
11674,75.06880466062483,72.1051009432568
11675,72.16642362317255,82.62209401141011
11676,73.55865103861566,80.3183194572725
11677,76.99996195692808,76.72006708135376
11678,77.25857144911154,72.0476094569107
11679,83.96999118755488,75.7761128634723
11680,89.07851120769824,80.98285497252677
11681,75.47447698590359,73.42936890539124
11682,86.45337511106489,71.1232358696028
11683,84.51086234869548,81.08464346252332
11684,78.42903802442122,68.62853639421348
11685,82.03033063034275,81.09727201479944
11686,80.13838870754593,76.120650456664
11687,76.86864447163855,85.38228771715444
11688,81.11741093443909,81.9818637184775
11689,77.08159747037182,83.13807832532832
11690,75.55228087937805,85.15173253451466
11691,69.01278460269819,89.174943812012
11692,72.2980110623196,86.46314944829668
11693,81.7986941256848,85.94053724356051
11694,87.69252591632174,88.97660502111
11695,89.07483116303136,89.43166590044059
11696,77.77135197160506,88.18407974801796
11697,88.47350686035318,80.42954766268127
11698,84.8214201321452,81.13499347235663
11699,84.9863292938515,82.92107404166354
11700,80.4316284440033,78.31848258074868
11701,83.3031757718242,85.59752899980268
11702,86.75201440068551,82.0179771966547
11703,84.41189409983447,75.89464835380181
11704,86.48729086469133,82.47960553872602
11705,89.74843177014694,86.02007238275195
11706,85.72469110227148,88.8034367702683
11707,86.26194766935048,82.99725315549226
11708,87.90891216707553,70.61754319778169
11709,86.61512839841292,78.70354888015125
11710,89.00105626087223,87.08020298417424
11711,85.90131241986165,83.35815675898981
11712,75.1191499084789,81.47942346081568
11713,79.77741186223356,76.76862137296503
11714,76.27887357648052,69.06253426575321
11715,77.1661283057644,68.05201422871963
11716,80.72789047752744,71.43644610877864
11717,89.33834381602942,83.88504847073384
11718,82.01978365031894,80.8153005031168
11719,80.9817713782035,76.08804339683273
11720,80.08482642860085,81.00572173139555
11721,83.70277231943852,81.85971429090583
11722,88.18956615915822,79.00765888058247
11723,85.24328313273344,80.71609726189378
11724,83.80131075898329,84.29078747471969
11725,77.44737178362973,76.94488567461708
11726,88.5978572289938,70.60385797857965
11727,71.34207366871031,72.00956345644538
11728,86.16238163922934,77.13485817967057
11729,81.23673277352138,86.2115334387801
11730,85.70132588602011,87.10393985515553
11731,74.77777305541674,85.85020766019548
11732,78.52459921346188,87.39532704624732
11733,86.19057701070312,84.65077388246239
11734,73.18945553460124,71.68268763857238
11735,74.06546804446589,72.1411099972929
11736,68.82589396179826,78.13863496743315
11737,66.24096792886058,71.90013317394352
11738,73.07882076918371,83.45474098258988
11739,82.74629173285928,70.83270844550192
11740,80.95870329057887,71.9055637327712
11741,88.48152564084027,74.84235806347249
11742,84.17153524573735,76.24780893109315
11743,79.38183908546345,74.15375415122121
11744,79.59388959822826,66.28535909792352
11745,74.11733008660292,72.23761494192917
11746,87.00905931692961,73.44872076415123
11747,88.16905507363354,73.77577492976252
11748,85.73804558879131,70.34125446564153
11749,88.17502344080754,88.20046221271413
11750,89.83688869022824,87.32500242288705
11751,89.66871821930046,82.51091696057006
11752,89.91668564754715,87.46599535556261
11753,86.8627128279628,83.32078973951054
11754,85.88301366527529,85.36764092087337
11755,83.7598727982401,85.6309791894715
11756,85.3847009804685,88.17449364706219
11757,86.91121976032653,83.30851223589359
11758,82.70834147159907,86.00218475524392
11759,79.63705656325436,88.85211867450573
11760,67.98450824141703,84.87336536032541
11761,67.01550339858122,81.924882785551
11762,71.0121607545442,84.06859606212842
11763,85.87375817329622,86.5087750937275
11764,88.00573616980853,74.44217513532439
11765,89.16491756268239,79.89284868646622
11766,86.31376678666786,84.51039685244066
11767,79.40490225316758,89.89450596111624
11768,88.99391900676676,84.73358601316265
11769,84.4731728990153,85.47880027039335
11770,85.88822010131597,86.68282606801112
11771,84.68571071862799,89.07062556486662
11772,62.20255981123525,86.65686999437335
11773,86.17710046244265,89.30337515176691
11774,67.21301389330823,85.4033380761
11775,69.0985056248268,82.73114821928974
11776,86.49994666642768,73.19442553350382
11777,86.11741056031903,73.48779622938791
11778,86.03216168599906,78.38454293558249
11779,56.333605800355286,83.26008346253514
11780,61.02190283373084,87.35859400751488
11781,60.16114872158747,88.08595157632898
11782,61.452792295270605,79.46409843744755
11783,60.26669816138071,76.9652915456946
11784,68.604593658507,73.46914294735618
11785,66.4540495894611,83.98003355353094
11786,75.65364477859062,86.07577397915479
11787,70.83314431057418,89.54927399600545
11788,65.15689802701553,79.80600705506944
11789,67.07380512159126,88.25875294081766
11790,68.42793398092836,78.20611996451564
11791,79.87486378486103,85.53492695568795
11792,74.84462064623642,83.16853705272977
11793,66.27292781240887,76.32123635295109
11794,70.6903942583386,77.34300563095367
11795,71.72538100431542,81.36365948774345
11796,67.6494459041903,75.15415549148935
11797,78.90877667263545,72.18437580877107
11798,63.15105039368344,75.28248491661911
11799,74.71251764149804,79.55682339317542
11800,85.15156494828986,72.32153555353668
11801,81.23047014645843,70.7021434012949
11802,85.02800311854374,72.2895279189754
11803,88.67134006008496,79.13934773262142
11804,80.74699956189595,84.45261329286896
11805,77.09722585682759,79.54142455541843
11806,79.79071556056371,79.74585725351882
11807,63.579134476264095,89.40896311053784
11808,75.40894751462237,78.2721452509262
11809,50.93486643828334,86.56615311014397
11810,67.65132750625742,85.52888051090703
11811,60.79227782829129,81.32801673362997
11812,69.12614145337821,87.60488342138919
11813,84.33184806917072,83.8282172251935
11814,78.60702447425251,84.17117112388613
11815,86.83269704787702,87.49187950475373
11816,78.44019474740277,86.36084675662808
11817,83.89093231170119,84.82426717827767
11818,83.58453357197622,86.86082691268145
11819,80.25418251600809,83.95796730386908
11820,86.82912445869849,81.43865270309074
11821,76.35120112074776,75.56771819640933
11822,89.91739047888098,83.22928792056041
11823,82.1675522640194,71.88045384772356
11824,83.50759177248337,74.8736899364643
11825,76.72694913194242,89.21664024866985
11826,84.09700534607776,88.79363254626271
11827,84.51101897662349,80.690772975229
11828,86.65261494114074,85.71801832838457
11829,83.60746047002229,86.07683899678736
11830,86.88622147467854,88.19939190616088
11831,79.67242210331189,86.53969246789583
11832,87.21741273907296,88.35934215759382
11833,85.76691787971613,88.38927844011998
11834,82.66130872659448,78.24120577332612
11835,81.62977410216588,80.05099569514533
11836,82.50577279759604,78.58661619468374
11837,86.65787662033682,89.36288843589456
11838,86.90073191534883,83.87403218819638
11839,89.67114172593331,80.63511139973635
11840,89.91672138886034,79.59540612799191
11841,88.58361859851787,80.167922089752
11842,84.74207736884223,84.38908185483291
11843,77.46121974063597,75.16873228945063
11844,81.76623847959588,89.70190078508072
11845,83.2082736398013,78.13714315708445
11846,79.45415962393865,88.85604745934211
11847,78.07909163948202,78.67935797673796
11848,64.31472860082073,73.98239711273021
11849,61.35521209721854,66.07309833214589
11850,68.36436830984815,69.38339656399629
11851,70.04544870263143,67.80922467014204
11852,64.19596667721324,67.64048382970384
11853,61.70220740715098,66.1668160102675
11854,63.06639627055473,72.00377344110606
11855,67.39205454756393,66.87232598704706
11856,69.91028138012658,69.04157173007587
11857,72.437704851825,82.2495672304777
11858,74.16935714625048,72.28810645982632
11859,73.67387563823834,79.34806151632445
11860,75.75691229197592,87.74811481030788
11861,86.67728324199682,86.60997687188572
11862,67.95335755091631,71.39232381381035
11863,68.68806824189117,73.36985637944288
11864,61.807132767794606,78.58939205060433
11865,57.29565190008128,76.78683013474054
11866,66.71614063389579,82.67067889523469
11867,55.42298840655955,86.23063161704968
11868,53.0981126257296,89.76846561529271
11869,59.25914840417426,75.47809841240993
11870,55.38209493073257,73.8737014525604
11871,69.71070371878041,78.39430669281207
11872,47.941952750384736,77.43890315939932
11873,54.19491089176667,82.83178960969137
11874,56.80518404599708,75.22921587377446
11875,58.06299648347873,75.69953580877875
11876,64.1597252626858,73.4743385474096
11877,58.0533131471635,80.58070531849893
11878,61.990981643364506,89.39664350146016
11879,73.6335802197112,87.2466343445338
11880,79.26921379107706,87.92822517604218
11881,89.83440262288693,88.15810923790187
11882,89.58688603907108,86.30072414153007
11883,88.52181838252,83.32840365704536
11884,87.76207971345444,85.50860201212788
11885,89.66999016811512,85.76271603889411
11886,88.58515746492041,80.32728530204108
11887,82.79153894477155,88.6703831681658
11888,75.33371665845517,88.61840678121827
11889,78.88071209314114,85.09603909576843
11890,82.64476576350852,88.66690555635304
11891,75.619198848943,87.92225103395378
11892,76.51711801153138,82.91379041624889
11893,68.116749161796,88.9066566420153
11894,65.29574696093174,87.64453258610695
