frames_z,average_z,average_P_down,average_P_up
10029,13.941039880116783,18.607884992770074,-19.153743277602523
10030,6.165682025984225,17.762624121292117,-18.26187731479343
10031,7.067112138536245,18.750774680825103,-19.229828268205615
10032,15.445509774344309,19.5212189013278,-19.179849458788897
10033,11.462590040983983,19.011678933542566,-18.873571133812327
10034,15.055343562159045,21.210322449428762,-19.2129702342486
10035,13.296453475952148,18.94366269020825,-19.71066086793858
10036,7.472133448866543,19.514017938592897,-20.09925529584509
10037,12.70584540733924,19.007167713095114,-19.816099573002948
10038,16.391763500138822,19.288250135277863,-19.088739815292765
10039,17.710521369144836,18.284109063808184,-17.970738763145267
10040,17.94133243560791,18.429225863623046,-18.46279235084475
10041,7.247173309326172,18.578996109879128,-18.649732737305907
10042,7.452449798583984,19.366930610485202,-18.248661606849726
10043,14.386123501524636,18.65834795253471,-19.33395327232386
10044,14.672543612393468,18.763655744117163,-19.56817256397183
10045,14.335092652518796,18.424813788713127,-19.146523488697774
10046,12.10326111834982,19.03898417936845,-18.390683866956554
10047,13.573636557839137,19.145094327008074,-18.857061954296594
10048,11.660745048522955,19.417550412152174,-18.817298470959276
10049,15.10953911868009,18.65385743348983,-19.646786181868464
10050,7.608179751309478,19.11690367417608,-19.021058252036113
10051,14.155750656127935,18.973175373235986,-19.30486656576535
10052,10.840330092633351,19.36727039697917,-18.93871012193046
10053,18.871200180053712,19.7063731383375,-20.622168294339428
10054,15.771392023840619,18.966824596148243,-19.538219262217723
10055,10.853272364689758,19.73139748946978,-17.84528122062145
10056,13.004998371518894,19.49074390291827,-17.756746878377516
10057,14.940274522111224,19.058207671015474,-18.52031073690133
10058,16.152855646042596,19.403268224283682,-19.171393578619465
10059,13.778943714342617,19.36812156192221,-18.536667083778305
10060,16.705918681864837,19.492036999418232,-18.597807306822716
10061,17.20478916168213,18.913354146498456,-19.5302545683355
10062,10.033856419154574,19.660965988064472,-19.534992865502037
10063,18.141085607355294,18.549622068098486,-20.660988785106877
10064,19.014795608520508,18.738867832496453,-19.928144675895282
10065,17.376431873866494,18.14027914051654,-19.90893276314548
10066,20.155379427396333,19.69772033933525,-19.97475367063732
10067,20.551018278477557,19.97508007943568,-20.547124235368727
10068,10.962539117986509,18.745618806925567,-20.28597320948943
10069,11.189341623275013,18.889755454998408,-18.775420080252978
10070,11.790146336410984,19.09835509699962,-20.114471964467718
10071,14.885078248523527,19.357119014378977,-20.883600983627787
10072,12.559827668326236,17.981924310371593,-19.599509176053857
10073,15.830328814188633,20.162148381590534,-19.898111960806368
10074,14.681759549860374,18.499084969390733,-19.44529315382676
10075,9.796546381170103,18.19973837074417,-19.15684356900281
10076,12.813833681742352,18.946744831037535,-18.843838296224003
10077,12.769664001464847,18.427640746654376,-19.612404926177433
10078,11.827381759393404,17.62552729820807,-19.72798004767613
10079,9.445205847422287,17.266153477583213,-20.38846851503435
10080,12.232497215270996,17.618001629206898,-18.75565371105559
10081,11.897456151788887,18.479910457634176,-19.39889481483225
10082,12.379702838499156,19.59251359049923,-19.507513786160665
10083,13.006918907165527,18.89292753379596,-20.0235358339509
10084,11.314068487135032,17.74694304664263,-19.483508209984866
10085,12.808116691699922,18.306263314511757,-19.512120814556777
10086,16.588453424387964,18.251499029981122,-18.964416209008142
10087,15.638310392137981,19.098080768179287,-19.214000089052103
10088,14.430681778212723,17.918512997699857,-18.82336135495519
10089,15.897224991409871,19.350042785628673,-19.35959109009018
10090,12.626247247060135,19.000563144742504,-19.28608108467958
10091,17.05099578857422,19.552235633293268,-20.40223651292693
10092,12.453269024284523,18.275600514664593,-18.798413625790193
10093,15.940654879710713,18.544815725326,-19.25625846814565
10094,15.123993028913219,18.792301544992085,-18.829357164621847
10095,11.630862597761478,19.677111265732833,-19.33874479253665
10096,14.83600704486554,18.17439079519283,-18.843744429580596
10097,12.541270362006287,19.019348894961126,-18.663680338268225
10098,15.519508737032531,18.023242752165675,-18.724168776396112
10099,17.38965784270188,18.83047624545852,-18.489839424855735
10100,16.412261224562123,16.759926786672228,-18.02773068925424
10101,14.186191286359517,17.40776684242944,-19.1785464912072
10102,11.160227842109151,18.237856282040884,-19.343716017815552
10103,13.054691470399192,18.407773500121394,-18.782940809752652
10104,18.49384792034443,19.893239089736664,-18.075852956778792
10105,13.403729907536913,17.5629334934532,-17.99411290559848
10106,13.327957853979001,18.774906749562344,-18.820194537036965
10107,14.065424902964452,17.832062174322495,-19.37500749578619
10108,17.597341299057007,18.370777944376307,-19.26940131048289
10109,12.863396372113911,18.19403071549958,-18.580739452740353
10110,12.613714833413397,18.921547870713734,-18.662971232658176
10111,12.624426106937591,19.261240647410272,-18.65371079943002
10112,14.85000411323879,19.125493213885772,-18.188507787683914
10113,14.521198959350585,18.236433191813454,-18.41209958014995
10114,15.586004977756076,17.866518403588103,-19.414701428135935
10115,15.353445647192785,16.739840948659584,-18.73222793163513
10116,18.352040115667847,17.447628565838183,-17.720165187040237
10117,16.722707509994507,18.220051238557893,-19.64586679498978
10118,14.616666851621687,18.157680664599802,-18.833865965656532
10119,16.57085126511594,17.844500612313496,-19.25159147209042
10120,16.24051403177196,18.092436547450404,-19.546031610161002
10121,10.728521205760813,19.07596259558909,-18.5786012324998
10122,11.86779695398667,18.707180818705574,-19.85464457562962
10123,10.673135570451322,17.69265481264636,-18.862473025791033
10124,10.554261544171496,18.35816619188536,-18.632910775827792
10125,16.484577437578622,19.267338773423347,-18.80931686822941
10126,17.704378048578896,19.309158843540583,-19.00020740484204
10127,14.952403717041015,19.088813883716806,-19.695814424047306
10128,10.98864940061408,18.591684762919503,-19.706940238366506
10129,13.599998547480652,19.684473078235957,-19.485663541976965
10130,12.78169256357046,18.911293437337914,-18.65864286944563
10131,13.968330128987631,19.18630219851519,-19.506591056236687
10132,14.421147393398599,19.063326895410935,-19.424189578736765
10133,14.433329264322921,18.9422425420817,-20.243275333940915
10134,14.204833793640134,19.926105297629306,-19.29637608153135
10135,13.962001164754227,19.297623796302506,-19.576418692230742
10136,10.374705819522632,19.069561725889038,-19.32654762223343
10137,11.372554335483287,19.505348608691772,-19.373780961261225
10138,9.87255859375,19.553187770649007,-19.46985104890536
10139,12.205451907533586,20.499960323771166,-19.740981936631112
10140,17.339345337914637,17.871569838341216,-19.835152214645362
10141,12.68999881744385,18.876045328262425,-20.00841302402805
10142,12.84999716086466,19.082926926678105,-19.24265287505571
10143,12.283175513857884,20.023838669236078,-19.541518918533534
10144,14.278389794485904,20.037984339544085,-20.60325141754466
10145,9.331696073887713,19.017448154429804,-19.20466746119839
10146,15.075149767326593,18.882781671233513,-19.637726649605945
10147,15.482055383570057,18.83327056856443,-18.559475823876877
10148,15.06641963742814,19.564085151250165,-19.413226434623624
10149,15.411097884178162,19.580177408911005,-19.666501810123943
10150,13.785465955734253,19.932395375918563,-18.93138453550153
10151,14.542585865143806,19.39835237922998,-18.900189534580008
10152,11.26656261842642,18.88864754488541,-17.92888025235747
10153,12.233700646294494,19.52226321102079,-18.663646470540225
10154,15.386037358697848,19.734643055646462,-19.082354603964884
10155,12.192912499109909,19.34245509912262,-19.26526303513165
10156,11.976968476266578,20.04164289099374,-20.228874278755182
10157,10.327644048952592,20.129253110015778,-20.21255491958746
10158,12.754099361232065,20.528311424771005,-19.110140422651227
10159,13.787450547651815,20.14709773953517,-19.744468103175354
10160,13.57771507898967,18.573915584191933,-18.807082453805414
10161,17.027274738658555,17.933031466885915,-19.343409254309456
10162,14.14246268639198,18.33218606038812,-19.628139197846536
10163,15.236720561981201,19.157665494900446,-20.217230104393803
10164,14.445287649972101,20.052997958689957,-19.91231326828183
10165,12.225216243578046,19.954916091471805,-19.424305827473937
10166,17.247166379292807,19.766052377267343,-20.115088956710917
10167,12.825390225365055,19.99930506001667,-20.347775566118447
10168,14.34387114740187,19.551275445144025,-19.27171265418632
10169,10.948868231339887,19.85021692335119,-19.47980973855864
10170,20.052597503662106,21.250478091064874,-20.443537390424204
10171,11.87305101093493,20.194600937880303,-19.316332213885694
10172,17.284130759861156,19.948497765908744,-20.09057041895952
10173,19.145741286101163,20.852833282035686,-20.89997967510743
10174,14.555436452229813,19.74036442030859,-19.89188677107944
10175,16.127371068586385,20.13712212157586,-19.154408690468635
10176,8.778595507144928,20.360540956176006,-20.598255319532235
10177,20.841732905461235,20.947412109043164,-19.408068126651603
10178,13.201063034382273,19.398818825452814,-20.077366709415944
10179,16.96610318200063,18.839122061135836,-19.166988160461635
10180,14.126712001971342,20.421106000868562,-18.938682056637525
10181,17.785965166593854,18.86784767846045,-19.44616810776776
10182,20.03432384889517,18.90295941201685,-19.072404843172187
10183,12.514646574508319,19.67873497466974,-19.959837700543385
10184,15.886953436810032,19.589571669986938,-19.03326291001989
10185,13.5090414927556,20.19652657716679,-20.262208269127314
10186,17.565361907516703,20.556589122087267,-19.201104173188522
10187,13.039538046029904,20.383460387289414,-19.34200454316279
10188,14.168076001680816,18.395756452866376,-18.38145685199084
10189,12.909554537604834,20.43275661324433,-19.061725693503035
10190,18.370996475219727,20.678525329663014,-19.85364802724223
10191,18.194630375614878,20.3078127360199,-19.35456254342397
10192,12.985145568847656,20.131399052414665,-19.46934885725642
10193,12.815560923682312,21.03273856514576,-19.711037472751535
10194,17.884188010475853,21.014028358962538,-19.217836405200547
10195,17.11580039978027,19.762490480595996,-19.60190602716018
10196,19.91090545654297,18.603097725876935,-19.48434734612233
10197,18.633401505490568,19.12961340418696,-18.803168676484944
10198,16.917895601506814,19.576449046382855,-20.135001120839686
10199,15.024254900343877,19.538178304962358,-19.817594605410214
10200,17.887631849809125,19.97949509986717,-20.402715781065105
10201,12.825466573238373,20.6613001208235,-20.647839283948535
10202,12.753338033502757,20.353236112392008,-19.96988474861784
10203,17.497167123330605,20.17990435782068,-20.964598684767118
10204,17.280168533325195,20.091490526502067,-19.123635902423153
10205,17.491806468025587,20.532755005764066,-21.293600120325962
10206,16.04983939499151,19.498951262647157,-20.545896900451822
10207,18.57110883924696,20.894344347586312,-20.14575882253719
10208,14.853335789271767,20.424548128015612,-19.494458024173465
10209,15.334115795060697,19.34751357227767,-20.483045669115945
10210,11.611403482002117,19.466809395952975,-19.90584932133131
10211,14.208922463494375,19.65102464355557,-19.366890666987615
10212,17.891378205398034,20.043026308869976,-17.99624050739009
10213,15.588973718530994,19.291234755902916,-19.40257395187246
10214,12.88914288112096,19.114330585142465,-20.708986004906155
10215,12.44491189213123,20.03032414445406,-19.771259413022253
10216,10.847627154851367,18.625605477789172,-20.252886766832972
10217,14.104843693394812,19.55524332239759,-20.19070135063597
10218,11.615719318389893,19.35696885769002,-20.5617558412496
10219,13.717894169322236,18.73800420928459,-20.615673124932048
10220,13.466091215610504,18.275779489195518,-19.45300024813698
10221,13.316721498966217,19.570306013624563,-20.441243556651443
10222,10.92173209557167,19.706761991567216,-20.432774230686327
10223,9.211368907581672,19.060932621864637,-19.593156643148497
10224,17.12734401469328,19.110813536633522,-19.1531639685582
10225,7.648592233657837,19.60405935617897,-20.475473252393463
10226,17.01758634633031,19.260336026785748,-19.108619150667995
10227,17.423433576311382,20.35102659549783,-20.786519730642443
10228,15.992971317188157,19.629595722514544,-18.879187443080966
10229,20.748000564575193,19.93719336631796,-19.967715277558394
10230,10.66456413269043,19.141081074326014,-19.26303917316513
10231,12.835262951097988,19.36691699509165,-19.82060082426703
10232,19.606965473720003,19.248193717844075,-20.52641381320002
10233,18.43000321161179,19.75606062136377,-19.289925448371275
10234,21.1653203761324,20.241446096514444,-18.492212557706587
10235,20.595243726457866,19.67590242229892,-18.21532706805841
10236,16.876439240019195,19.45826757349039,-19.21155993857263
10237,13.214221358299255,19.943322473011513,-19.573062539390992
10238,10.30916817982991,19.71220856108292,-18.459517384403437
10239,11.619460853370455,19.905993587016102,-18.237568788106117
10240,14.726894510203394,20.128298220528222,-20.121775093688367
10241,16.564704446231616,19.26765508286459,-18.87227253439253
10242,14.441231242397379,20.815810051268308,-19.491903715569702
10243,13.212038395768502,19.907698226467105,-19.729761195044183
10244,16.792929579571975,21.598403364692604,-19.72694206487271
10245,19.13916333516439,21.112884149793764,-19.008004984719634
10246,14.654306206336386,20.034445111285333,-19.602314070561825
10247,13.140282805536827,19.915463662722722,-19.862528561920957
10248,12.785003519058222,20.187077019787548,-20.886052319816336
10249,11.579685091972351,19.45730331924409,-19.759080324849414
10250,8.30946979188083,20.078124301964216,-20.355151327647963
10251,14.0160363953689,18.580809485761574,-20.137041124822527
10252,17.58160815920148,19.727943409824107,-19.932582001173024
10253,11.92339771198776,20.104493247236288,-21.133448123458148
10254,19.73755342133191,20.551351680460588,-19.85222516445598
10255,13.625417224431445,19.413685070678454,-20.492215042928528
10256,14.481766046262251,20.153936480399757,-20.83447954407342
10257,14.47277930930808,20.13320710278017,-19.39136643616468
10258,15.387340672810879,20.692833720610057,-20.835358322009807
10259,15.32530609442263,20.258990069293247,-20.204673362377157
10260,18.349048069545205,20.3077188840072,-21.272577837273
10261,10.033489469497923,18.677399932530204,-20.289070595319277
10262,15.784791946411133,19.95995320770265,-20.388606654716956
10263,15.718140446862506,18.785139130296134,-20.87315120898736
10264,12.69256077256314,19.206421282976216,-21.035914553659328
10265,12.380194702148444,19.37095708290028,-20.037027630726293
10266,10.090312063694,18.814248253741507,-20.169835675886173
10267,11.155877370682973,19.24312831759024,-20.264782123049628
10268,12.142161350624235,19.541897523129364,-19.749039750436033
10269,15.158432306027876,19.032383609639798,-18.701790691172334
10270,13.876378947290874,17.48958950507939,-19.049879234282187
10271,12.023397553641843,19.49110552285883,-18.89285604817847
10272,8.847775474427237,18.79561242867715,-19.62280319050364
10273,11.72888494420934,19.61119434581066,-19.799529623065798
10274,8.550431624702782,19.681697751357948,-20.841124986476625
10275,13.860620856285095,19.198924859310587,-20.148267473240065
10276,14.591204833984378,18.961581132115004,-20.450805146695906
10277,11.010451017920644,19.790856303524127,-19.22281513763604
10278,13.134563446044922,20.492715722414246,-20.119707076819974
10279,17.838750648498532,20.248553961553508,-20.347120456048998
10280,15.060575852027313,18.474325064127793,-20.11142160755172
10281,17.304529513952872,20.24521400455457,-20.414712848243447
10282,17.279325832020156,20.164681784761385,-19.899295995511288
10283,12.111766067205693,18.843402716372417,-19.885029120160844
10284,15.290184506503024,19.61606831816596,-19.969728456707987
10285,16.0909103046764,20.051786641742435,-19.641274951220687
10286,14.023235433241894,19.426337451895286,-19.78297489441865
10287,10.458239162669457,18.754308352114126,-20.134821296673824
10288,18.99307661790114,19.159235365580273,-19.50959740410016
10289,14.5845873620775,20.646283203228702,-19.38909994247978
10290,20.432569966171727,19.971224777037673,-19.266147836955298
10291,20.9669246673584,18.470553977393795,-19.587153537707557
10292,12.347081899642944,18.524665290005156,-20.482029435541943
10293,10.96979779613261,18.35366334216103,-19.76735222883439
10294,13.82220310275838,18.75482349459614,-19.82999173950146
10295,13.730474320669018,18.146074597242748,-20.313584304000287
10296,15.97981093480037,18.07333920616791,-18.959992010137537
10297,13.234248421408907,18.94597149949931,-21.18481014530941
10298,11.946458552433896,18.99887723529842,-19.182640233612346
10299,16.11407498960142,18.422732448442616,-19.61093823152106
10300,11.001176497515516,19.50002275565922,-19.962584959634057
10301,11.333336663624593,19.38394834128584,-19.76737897280778
10302,19.371004333496096,20.093612689204743,-19.505374731584592
10303,9.120494230293929,20.380333561894982,-20.19422868624781
10304,14.983835283915205,19.281872060963664,-20.090292335528375
10305,10.259050702291816,18.41889330821397,-20.358276401748927
10306,17.240358897617888,18.764879579461518,-20.291968052928137
10307,9.640844597873922,18.54514936780713,-21.53816530145312
10308,9.0105006535848,19.101341948252752,-19.32006032768071
10309,9.070368731463404,19.235055096906958,-19.774759080500193
10310,6.824370158802381,18.864129282391435,-21.089545377489735
10311,6.879554239908856,18.915781247654426,-20.95652139636342
10312,5.736921222393335,18.419741713547193,-19.4366820654104
10313,10.042981867204631,19.735519584176107,-19.842906704551456
10314,7.138794668789572,20.07824777426275,-19.24616524711707
10315,8.676154650174652,19.371868022122673,-19.7183955576072
10316,10.77956771850586,19.804004123232954,-20.371446767992076
10317,9.856968157219171,18.588387393921508,-20.235590544237155
10318,12.37390911579132,18.9600292982593,-20.399460455266468
10319,9.114268134622009,18.395737944055757,-20.782288573407364
10320,8.29403028180522,18.02566580396227,-20.559488588196665
10321,10.416267136395987,19.20105804022368,-20.277683711108182
10322,9.238978872493817,18.22316263687545,-19.875618703623882
10323,10.805786430835724,18.254141385639077,-20.71867973893776
10324,5.060003442279367,18.77794178359377,-19.64975233936653
10325,8.02945598255505,19.10435121507857,-19.567739253647098
10326,8.646347412696258,18.6484664444868,-19.606627811876983
10327,10.975297740861478,18.201949856059027,-19.14942456905983
10328,15.389073482779573,19.274400648021434,-19.996242926308145
10329,16.420205672581993,19.088648370601106,-20.450585878934284
10330,9.845070056061246,19.013951823358376,-19.71538422536916
10331,10.828862489972792,19.313835747273185,-20.69890621124578
10332,7.596558930443933,19.539575043265327,-19.278574835627097
10333,11.540785157278677,19.044017862566605,-20.314412002145872
10334,11.293608082665344,19.086827040812715,-20.00278458468603
10335,7.060246562957758,18.637913238162355,-18.824297412041687
10336,11.724562193218027,19.22916685150134,-19.59126906263477
10337,9.981268815591307,18.426185596792525,-19.613037161833024
10338,6.856001697887081,18.93104422458849,-19.800981898097458
10339,9.408570766448975,18.88840388515173,-20.45464721461628
10340,9.14960629332299,19.18013405053968,-19.235420124324097
10341,8.984510913971931,19.34490184723875,-19.58142801620259
10342,8.659670907942981,18.174037878436277,-18.642749735346374
10343,8.088729192340182,19.042618175130738,-19.923163146876803
10344,8.372680050986148,18.84790254320676,-19.124120337067005
10345,9.725359031132285,19.904198342214126,-19.703636182673893
10346,8.764909643875924,18.65632544006812,-19.59325001041048
10347,6.4483603180432,18.7068657746956,-19.197835121914302
10348,8.268675606205775,19.611642004430973,-20.065908467809656
10349,6.789261146827982,19.68271777779218,-19.505883199900705
10350,2.89879959106446,18.818801168838387,-20.210781082215163
10351,4.481996154785151,19.10734454727443,-19.137970302132505
10352,4.599304462301319,19.04965722672928,-18.61109475343968
10353,5.723459243774414,19.51598193771915,-20.148975761445584
10354,7.219728315198751,19.382505216694504,-20.218363267711858
10355,3.1094876305531614,18.456107037170703,-20.064457112878177
10356,6.018364993008703,18.672515251423274,-20.186535773888856
10357,10.959216473149311,19.86516610051183,-19.3518598387512
10358,6.463815789473685,18.98515697063824,-19.774718918748484
10359,8.165772658128006,21.149090248456435,-19.870668241832078
10360,7.963138238707586,19.1231124025078,-19.58353134480444
10361,5.343498484293619,18.688897817695285,-19.319216143916965
10362,12.095258311221471,19.477726408950563,-20.301422774833686
10363,7.1504805780226235,19.417602629232643,-20.515003263381576
10364,4.9836022186279365,19.02333004009042,-20.04555789392857
10365,8.658476622208312,18.531219899787,-21.27259072489636
10366,16.01488819528133,19.848363094172814,-19.320093952956064
10367,9.538784336399388,19.42688914278168,-20.71847329989171
10368,9.195097829781332,19.18121123044854,-19.64637550541685
10369,11.3580865251257,19.99566353176922,-20.043860715524552
10370,7.486857096354171,19.182119050531686,-20.377358738143293
10371,8.219582716623947,20.23623852063757,-18.9642946733722
10372,12.176439446918039,20.419407940348815,-18.415435440855276
10373,11.335097474871944,19.846116117284136,-18.844388077790704
10374,8.863386509782174,20.112199953029148,-18.681933360358933
10375,6.697385926177532,19.895086471976626,-19.58136711360948
10376,12.715336799621582,20.58257101823781,-20.301116622336743
10377,10.813798312483158,20.483969457080164,-20.20168794648651
10378,14.68551859362372,20.402784527240502,-20.191532806572457
10379,11.16533451080322,20.384735736121062,-20.66819979811971
10380,10.102097788164698,19.442661991701968,-20.218320097913796
10381,4.698224639892572,20.129260908049808,-20.718384972236738
10382,12.688209932241861,19.922028352646315,-20.29544442039848
10383,7.742415526817581,19.368223475335196,-19.220183977454134
10384,9.950737776579686,19.1408549749206,-18.641253068437678
10385,10.839552307128912,19.73042161060185,-19.27658868064959
10386,12.602982838948563,20.093843178679467,-20.31065954861483
10387,12.717259437807144,18.552624781977215,-20.185125639205012
10388,12.065148577970618,19.145242185741417,-20.253440142803818
10389,8.937082608540848,18.980025908637813,-19.773197351746997
10390,10.812693669245789,21.205893695409358,-19.43071976339063
10391,12.153488448171899,20.531978152114263,-19.01217143842729
10392,8.499109200068887,20.873805488036783,-19.442886345382583
10393,14.276178741455077,18.82457791497013,-17.864051582698597
10394,11.897968709468842,19.419847870148065,-18.38894828492584
10395,10.271249115467072,19.95743591095445,-19.466716731559774
10396,7.6026089709738045,19.855547916168533,-19.27857887687174
10397,14.181023500403576,18.477135517987126,-18.88449849355394
10398,12.401695486215445,18.353494254449227,-19.326835308383846
10399,7.950461226243235,20.611846566567262,-19.117287317983237
10400,8.217067586964575,19.026327776319274,-19.864363428549847
10401,9.916665782099187,19.69654132881142,-19.89781942861929
10402,10.348109219525313,19.9158583036787,-18.29955391852415
10403,9.669372272491458,19.102043280126193,-18.96277421989287
10404,14.38707967904898,20.889249092702276,-18.359821750831202
10405,9.275190573472244,21.320847849055188,-19.30107862341304
10406,9.857740340694306,20.10854071671123,-18.721962775242183
10407,11.138272065382736,18.69214803788706,-18.872934762346503
10408,9.83874920436314,20.299686262156623,-19.388013695483682
10409,11.173373079299921,19.768316708329447,-18.90224035773223
10410,8.523651489844696,20.257826939121127,-19.11240788193381
10411,10.80896541990083,20.19657190115012,-19.42848921904827
10412,9.683647449199967,19.659738805289976,-19.501156124322
10413,7.307107543945307,20.41447052243679,-19.52515836197485
10414,9.392984532598234,19.598738014268807,-19.78246313760327
10415,4.969665972391766,20.042233339828496,-20.016620375997057
10416,8.130658196621255,20.940341641856715,-20.252673476079472
10417,8.147504329681396,20.898982578342824,-19.160106898019592
10418,14.08463042529661,21.343558087235376,-19.98657807968396
10419,10.443461638230545,20.19562707543596,-18.522759304309524
10420,8.239202771868023,19.80532715336555,-19.487016422785313
10421,11.72453761100769,20.12203587639686,-17.915554928597416
10422,10.161457131125715,19.298232967115734,-18.153075280436575
10423,6.920877623976324,20.224623416241958,-19.71915951477867
10424,12.086152076721191,20.21050100742009,-19.09017686833952
10425,7.575657744156686,20.154618010041442,-18.734383912652884
10426,7.028154285137475,19.57401380010123,-18.819470600603143
10427,4.277456132192455,20.36284579918137,-19.200498803126976
10428,11.376777067022815,20.52033295718982,-18.814517174079082
10429,4.319832106768075,19.19338089955536,-19.099997740179294
10430,10.224606212816738,18.830485518819515,-18.381887242211633
10431,11.517646610035612,19.758861587612028,-19.669301234419123
10432,9.65444593076353,19.67512228267649,-18.949543264246095
10433,9.194894263084905,19.729089895816376,-19.86244586180323
10434,11.104353012577178,19.732370783038565,-20.162769104073476
10435,8.403231870211087,20.610134535780478,-18.40315914378654
10436,11.977868189577194,20.852553593569937,-19.873493555126636
10437,6.818310430494407,19.965934894919645,-19.759162105342295
10438,5.665486243463334,19.016639751880437,-17.764310753117712
10439,4.699837106173149,19.23460849229215,-17.538421238857033
10440,8.387027740478516,19.41875600201766,-19.168316795124262
10441,10.328794545140767,19.710144913742614,-18.95556679621445
10442,9.83608323249264,19.5389369368445,-18.911242639635883
10443,7.321245908737183,19.984045096886675,-19.1547350985418
10444,8.8409995396932,20.072033994838147,-19.450840725017088
10445,7.979018414606813,20.454570031066396,-20.211346045433867
10446,6.991634022105828,20.45866750084749,-17.705947798497583
10447,6.965555463518413,19.434434912820926,-19.109750200409845
10448,10.395686809833236,19.538002794504163,-19.54869349373264
10449,5.335304722641453,21.288752708501377,-20.062436378398267
10450,2.714389894066784,19.122319038447856,-19.283699687066303
10451,5.843608803219269,20.155630971112085,-18.787777317570978
10452,7.421067987169536,19.975715438550267,-19.299563956053156
10453,9.873924928552967,20.388548618783474,-19.204227185156196
10454,6.812033476652928,19.65670236429013,-19.99664837010886
10455,5.673166020711264,19.996704494959875,-19.075394788256332
10456,5.63196209498814,20.129767824124084,-19.422921604096164
10457,4.151956046499862,19.951428291325612,-19.68274641880389
10458,6.624903265035371,20.165944998245248,-19.099708507846906
10459,11.341112530420695,20.28791396347103,-18.635752186220607
10460,9.88463028865074,19.977898597902893,-19.429249188825647
10461,9.906034076024618,19.294125001591553,-19.288430783287758
10462,6.38109290383079,19.909734104087622,-18.680029593364118
10463,5.235834821065268,19.765369220809173,-19.163872746607826
10464,7.937462519085599,19.720521623731432,-20.19818729502365
10465,7.975381044241097,19.643147349257887,-19.546565143615414
10466,5.440822549062233,20.832147378903258,-19.79257116293956
10467,10.593442447849966,19.565269104006287,-19.39429766208163
10468,7.529675405533581,20.844850341387374,-19.52086535131526
10469,7.000688881709664,20.142776155965155,-19.893064525055742
10470,8.080847594697595,19.575281791406923,-18.446075655983698
10471,8.269114999210132,20.00900919136313,-18.709555470453672
10472,5.84478864808014,19.8620966713703,-18.53368351706584
10473,11.794590434090033,20.350334600637158,-18.945698234068335
10474,11.066669865658412,19.926669422266624,-18.9097839012878
10475,11.444338888492226,19.503886912258647,-18.40397552341191
10476,8.633512128863416,20.03038610719002,-19.534461538854504
10477,8.194040663698885,20.40541198495504,-19.616660184343278
10478,8.751090725985435,19.88885302981144,-19.203112665468364
10479,9.92825662522089,19.543780866326493,-18.932640749400854
10480,8.328537871197952,20.306801048588746,-19.090077468648776
10481,14.189432827931533,19.949450688502292,-20.253182601402973
10482,15.878567408001615,20.301261671208305,-19.830251213668134
10483,10.111641680608031,20.429289313864682,-19.61225744485144
10484,12.851427282605854,19.363027722799384,-19.745727095734036
10485,9.842765726941693,19.72382763098003,-19.379516902807268
10486,7.104448530409073,20.218063241230624,-19.062135279087585
10487,17.95875233411789,20.954508828668725,-19.108280181715152
10488,5.706156569260813,21.44972264502498,-19.95297465635204
10489,6.2131267786026,19.542180204258667,-19.17835442275304
10490,13.404249426436749,20.420852250407254,-20.492718370448635
10491,6.352983596477102,19.872338661515244,-20.50566362972391
10492,9.499426695016709,19.77102521846077,-19.486968390210873
10493,8.925436387982288,20.478949746774678,-19.442155638205538
10494,8.713560266009836,21.17397100064505,-19.763284606290473
10495,4.86768109457833,19.40291334461855,-19.549952577151277
10496,9.221538778451773,19.490624064598013,-18.340058359478427
10497,8.420282363891602,20.398402157585306,-18.892052943275672
10498,6.060163091440671,20.094282257052928,-18.85195408829649
10499,9.461928317421368,21.222170663151033,-19.562953029207087
10500,7.025885338876762,20.977228926642855,-19.855994568098954
10501,9.817628634178035,20.646106582378025,-19.88685046587866
10502,7.333335341068732,20.57142708122908,-19.91772952779787
10503,6.230630954106644,19.59065805046688,-20.035105595011792
10504,8.093002001444503,20.333015511726902,-18.69568335179256
10505,8.660001220703123,20.048454799461922,-19.58313199724406
10506,3.7855783609243474,19.7543253749922,-19.983832942319275
10507,11.390292679054156,20.170818995940962,-19.482795538464725
10508,9.910271876567116,19.67417241650151,-19.085789071787882
10509,10.117536138315671,18.90996856399122,-18.510862924668658
10510,10.103964838488352,19.162652224037917,-17.956494623282147
10511,12.742664019266762,20.08656089749095,-19.295145805538116
10512,9.211633786288175,20.449808913669333,-19.414746349501108
10513,13.393162074841953,20.176437909483788,-20.321131439530753
10514,11.32661136504143,20.16943485614814,-19.451780683708485
10515,10.738643581584356,19.43810185897199,-19.76084244245794
10516,13.459865032787057,18.742059045952377,-19.912814876131346
10517,14.108593522456651,19.697544437203156,-19.48212933755281
10518,17.544334810171556,20.62880139796615,-19.304283773776934
10519,13.038237122928393,19.34618121792239,-19.227209131392392
10520,13.832628468998145,19.89125172122331,-20.14571435214564
10521,10.070983761646715,19.172501075681442,-20.485957537403465
10522,14.673770967077033,19.80755693663645,-19.866507801230643
10523,9.317603312747579,19.128441777229067,-19.351389970381458
10524,11.766403656005863,19.07893345813708,-20.021408522307613
10525,8.962125331797495,19.140667053452464,-20.01551801949368
10526,17.770749950408934,20.30132407668536,-19.06391977870315
10527,9.968576859454714,20.285363729228596,-18.178674223071777
